word,mean_dist
ready,0.37691787763374396
watch,0.37690092746050663
home,0.3768750904505078
through,0.37691779996299923
ball,0.376888967380142
coming,0.37692572229573484
round,0.37685760599383317
head,0.37691051559626787
honey,-0.013393821442836589
show,0.3768519691610835
around,0.3768957561590579
name,0.3768494040369141
minute,0.37689068600617387
getting,0.37692783802132424
open,0.3767953647558075
uhhuh,-0.007891602591775276
thing,0.3767919963189604
thank_you,0.37682831488008633
hold,0.020108551507649647
man,0.3769099489554216
ya,-5.07325989212902e-4
careful,0.3768835479715166
happened,0.3769045321492908
many,0.37687843056447595
school,-0.03262675003893029
wow,0.37688710656939484
chair,0.37630302678420363
door,0.3769144492843419
by,0.376880753651734
yellow,0.3768560732459918
next,0.37691009917688034
cat,0.3769286129748819
hair,0.3768999324451483
morning,0.37685475228535636
work,0.3768427998908423
funny,0.37688434523535536
pretty,-0.002994715837235056
after,0.3768728955124869
drink,0.37681477266596747
four,0.3768001752495566
hear,0.3769165765456197
stop,0.3768901454012908
milk,0.37682974234422006
looking,0.37691305068513054
keep,0.3768918453490735
piece,0.3769108781540384
long,-0.06719920580697757
table,0.37691743531109867
playing,0.3769169693466364
people,0.3768908068313346
hand,0.3768723992396361
top,0.3768961176976387
juice,0.3766030957525349
bear,0.37686008656276543
night,0.3768439371839279
made,0.37690342473625027
silly,0.37685279132168864
use,0.3768307363914234
mouth,0.37689449350910015
love,0.37689102858563583
eating,0.3769176746886271
their,0.011438055213343637
floor,0.3768914748807753
nose,0.37690282007383846
having,0.37689193870534493
five,0.37682185555118514
sleep,0.3769038782922528
hi,0.022920548770105686
outside,0.37685294222404114
leave,0.37690581970915327
sorry,0.3768772683195078
tea,0.37671568031920016
picture,0.37690669506191027
room,0.044423550184955314
talk,-0.042399481125833985
dog,0.3768873033033131
came,0.3768605701532519
food,0.3768672869070006
hat,0.37670977428024827
new,0.37687436257015255
making,0.3769080072487736
orange,0.37685810192814034
story,0.005250128860595856
toys,-0.040399256241838585
bring,0.37690414842418
ones,0.3768467477849457
hands,0.3768970661374967
pick,0.37686188147991656
hurt,0.37687700533512236
throw,0.3769098116317564
comes,0.3767799816043
hot,0.37689742702483775
push,0.37686897250988927
yet,0.37690417852970387
actually,0.3769108995864644
birthday,0.37683499079306854
bye,0.027869343011131746
must,0.37684907282701463
while,0.376894752693391
truck,0.3766066713068584
move,0.37683541419379063
cup,0.37685612293712367
pull,0.37689465350182005
enough,0.3768814320102785
saw,0.3769119491590494
daddy,-0.026685111083686402
face,0.37691451501436934
stay,0.3769004261742647
finished,0.3769028389830676
matter,0.37691510361671726
wants,0.3768422551896282
fall,-1.845404951748012e-4
draw,-0.03089307937195707
cold,0.3768575391994759
paper,0.3768644077885106
never,0.37680853603850634
old,0.37689772210667977
under,0.37686276703042293
fish,0.3769089810506325
ooh,0.37693255798728986
hard,0.3767271289468032
hungry,0.37685829703850704
inside,0.3769070623075565
feet,0.3769269510212463
apple,0.3769050369150276
whoops,0.3769025308101637
clean,0.37686865460717683
talking,0.3768963286373658
cheese,0.3768563907758104
call,0.3767919755318099
bus,0.37689525300319116
am,0.018673974965029042
wash,0.3768547380314215
shoes,0.37685257142271184
mommy,0.009556069933538715
tired,0.37689243869091027
bag,0.3768972066422726
putting,0.37691606886473344
sing,0.03961888925693683
white,0.3767865517385967
animals,0.3769056928405837
different,0.3768356437764708
cut,0.3768945008716736
noise,0.37690992351730385
eyes,0.37689874597861256
found,0.3768243442284775
buy,0.3769022554810242
number,0.03683856618720439
probably,0.37689736149923236
trying,0.3769199156836604
cake,-0.0160821340145587
sitting,0.3769201908990772
tree,0.3768876371916969
breakfast,0.37687802608368376
side,0.3768491268811016
uhoh,0.009183502521680119
kiss,0.3768381570766222
fit,0.043492473765498994
walk,0.3769006269569189
stand,0.37690366305695305
left,0.3768609102197789
happy,-9.37085709215201e-4
fire,0.37689515541164564
foot,0.376853061089609
egg,-0.0013765773877341962
cow,-0.0010198675373772068
six,0.3768919902052304
stuck,0.3768172303388885
money,0.37689123631209903
oops,0.3769038549711664
feel,0.37687101036001736
kitty,0.05881413464891453
horse,0.37688011332945226
seen,0.3768856810686616
end,0.3769156877385984
yep,-0.041726498704851095
finish,0.3768030964963738
dirty,0.37687912420727504
listen,0.37692174435664233
fun,0.0031800895113849835
books,0.37685693376223955
write,-6.828415896441766e-4
wee,-0.01789537677986284
lovely,0.37692054244384177
touch,0.376920469768609
dinner,0.3769040094576457
wrong,-0.005800338046526699
bath,-0.039571401414930145
fell,0.37689488880027305
yours,0.3769039622377861
lunch,0.37685889053367516
close,-0.07807486022374613
elephant,0.37690516189873335
break,0.37692113024658536
small,0.37682141933009555
page,-0.04071421891535686
ask,0.37688741420250754
real,-0.016414527428326473
light,-0.00428178633923496
lots_of,0.3768614442667126
tape,4.6414371085836244e-4
pieces,0.3768781074752813
took,-0.01671804107918451
bad,-0.008892756208061606
poor,0.3768663646974397
wanted,0.37689621520343375
somebody,0.37689643110456394
duck,0.376842832062902
chocolate,0.37680878919774635
stick,0.3768556786768006
pink,0.37686962593642276
bird,0.37688059159008225
clothes,0.3768848682525928
mess,0.37690369876629776
teeth,0.37688432494654556
naughty,0.3768873297887028
fix,0.025839045203189335
chicken,0.3768140581164505
party,0.3768544431668106
black,0.37689825141771943
window,0.3769107232477823
bread,0.37689779899772907
spoon,0.376919529771893
bunny,-0.023177914882262993
bite,0.3768968583370515
wet,0.3769103970105656
pop,0.37659986803819556
build,0.0025027227630740755
beautiful,0.37688374514370465
front,0.37687384942673613
mind,0.37687428804285594
upstairs,0.3768447848958504
brush,0.37690948216460785
ride,0.3769224986944541
nothing,0.37679690115708064
broken,0.3768563756321713
seven,0.37680545967774126
shop,0.376887979486
letter,0.01847151910340054
bang,0.3768475008129105
week,0.37681846529032026
coffee,0.3769014357234841
quick,0.37680170280512093
ten,0.3768523453235273
whoa,0.00723013407786647
toy,0.37680540555415987
run,0.37684083523296336
behind,0.3768674982455019
jump,-0.019508997899328636
lady,0.3769206440543967
likes,0.37684320858006354
taking,0.37689875572506876
song,-0.011313895030370285
bottom,0.3769143158334763
gave,0.37692484944343907
place,0.3768363115228957
pig,0.3768908171783326
phone,0.019945137713786466
bottle,0.37689047650432234
eggs,0.3768915072856529
toast,0.37690901958738426
flowers,0.3768368868423804
soon,0.37678093458191836
sun,0.37690912987521724
pretend,-0.02740396510965005
byebye,0.3767739523030434
eight,0.37682370993120406
nine,0.37680122485625617
bought,0.37684054005259643
teddy,0.37689869947188614
kitchen,0.03645928654674923
monkey,-0.010545424079244048
moon,0.37691036849181253
almost,-0.053589570631197146
tickle,0.37687907092469713
cream,-0.005187211038078668
cars,0.3768691027488763
plate,0.3768795563593074
yay,0.04981426977062977
sweetheart,0.37688683303266535
blow,0.3768049632374398
word,0.37676605998685875
bowl,0.37685191527530065
rabbit,0.0578466605921075
lost,0.37683572484906386
count,0.3768303338887813
finger,0.020351471696727477
boat,0.37638733652656603
roll,0.37688619552756153
own,0.37690165556443417
hiding,0.3768453908139229
friend,0.3768228380183056
cookie,-0.021870708651997025
purple,0.027502936297363438
wipe,0.37690851168714073
gets,0.37687371736021924
fingers,0.3767850102961867
shirt,0.3769131962213461
legs,0.3769047864806584
game,0.05968754584912752
second,0.3768888377110291
hit,0.3769059551500861
colors,0.3768578116690182
ice,-0.008118551021389853
letters,0.026660571154101375
downstairs,0.3768482085628054
catch,0.37684059314473706
mother,-0.04544508498711363
crying,0.3768068992711537
warm,0.3769060405675604
mine,0.37687920962714555
engine,0.3768896298911383
pictures,0.3769049420017021
blocks,0.03316874241921892
tail,0.04302691498153935
lots,0.3768429890009484
change,0.376898855802092
rest,0.37686688862870016
socks,0.3768616867273204
pants,0.008218837595471352
bridge,0.03421947776298716
sound,0.3768819574288716
dress,0.3768690917570443
hole,0.07880784726708688
tummy,0.37683038991059337
garden,0.3768267956203977
caterpillar,-0.0069774999059177755
shut,0.3767117545987925
as_well,-0.039147528706428486
brown,0.3768336761192523
dry,0.3768630573518142
doggie,-0.028835355095688072
ring,0.3768667340965067
eh,0.01338850859620527
dolly,-0.013299549635393095
park,0.37684510681054123
lion,0.37690116558760256
somewhere,0.3768328178423751
puzzle,-0.008523443882544746
friends,0.013645196747831968
gosh,0.37684402085827945
er,-0.026008436716818167
yum,0.03709770232803044
fast,0.3768379007509018
sheep,0.02322930920359758
store,0.0182836053441763
busy,0.3768964761414557
full,0.3768637237253101
fine,0.0032277013390758437
mouse,0.37689518885238005
tiny,0.3769207775115496
running,0.3768426765936713
shopping,0.3768216784579038
leg,-0.022452285254098772
may,0.37684977545700504
sleeping,0.3768926526893716
drive,0.37690481049328844
trees,-0.008830947994863536
bigger,-0.06058137695504482
watching,0.3769093070063612
everybody,0.020732219035219032
high,0.3768928739547866
basket,0.3767699397519858
its,0.37680468204005735
tiger,0.02163212266354637
yummy,0.015591628553550984
snow,0.37688242730340826
banana,0.37691388592816394
swimming,0.03390241990655341
road,0.37691230916844004
snake,-0.006722472995569127
ta,0.010810288070480234
ears,0.376848482809916
ow,0.055943136254072295
wonder,0.03138722487883155
eye,0.008718465418059382
tractor,-0.02979838543404858
microphone,-0.04595480491026963
kids,0.029686908174340925
press,0.37687816708188693
grass,0.3768843465919816
washing,0.3768090278952313
peekaboo,0.006754246470565523
dinosaur,-0.0074739183870090615
guy,-0.01273402158373518
uhuh,0.022730212720225473
bin,0.376883942155823
brought,0.37682382971874606
shoe,0.3769065352946984
dropped,0.376901171767919
wheels,0.37687641248686227
driver,0.3768912854191529
slide,0.3768614392905756
walking,0.3768953408437283
dark,0.37689451342138364
ha,-0.036418998364417865
boo,0.37677480072330427
boys,-0.003320582024541553
card,0.3768283828056923
balloon,0.376913451176111
cute,-0.008400108905418513
circle,0.02197914544425446
guys,-0.016273503251435326
tower,-0.0330479689254188
button,0.37690980002625996
cry,0.042907211059438684
bricks,0.007201442972248792
arm,-0.02777926256703617
sugar,0.03847463036522613
building,-0.024182058986201856
lorry,0.37691553463785615
cross,-0.0034611931465038073
cookies,0.015774081923531507
zoo,-0.02121476979603702
sad,0.3768570200013093
giving,0.37690346294493177
o,0.024928077112640164
shh,0.02536714123221406
dressed,0.3769024176663821
knock,0.37686835865599133
rain,0.3768459426825294
wall,0.37680394555825625
music,-0.05062499389671623
pot,0.3769149612193282
reading,0.37682978148242346
lie,0.37689467141909067
lid,0.37687076340628883
asleep,0.3769197355579539
sandwich,0.3768394068605124
present,-0.027858475469223206
toes,0.37683524314455746
telephone,0.37690046036095887
driving,0.37686752760152686
quiet,0.37691525776271523
animal,0.3769025460604444
holding,0.37687154754212426
sky,0.3768482339011647
drawing,0.37686578527826814
flower,-0.040168563230174585
bubbles,0.37687920922883195
also,2.1663648303458678e-4
straight,0.37684473035027294
diaper,0.02128628202875031
fly,-0.01517453845765173
boom,-0.010171811454559481
nope,0.04305512935886447
butter,0.3768580742587306
butterfly,0.0369832908115303
hide,0.3769076743691649
fruit,0.3768532343738269
trousers,0.3769096309664764
paint,0.02780306985042468
quack,0.04537603706107875
missing,-0.014453089087507826
aw,0.02765257166163748
doctor,-0.015284734625354601
doll,0.004270210160763051
words,-0.014045044229400182
whee,-0.05061087471364278
heavy,0.3767427385372493
air,0.37688445607838467
pie,0.007534498738977301
grapes,0.37654342333438845
mummy,0.019718239076142532
sick,0.0162488772660435
knee,0.37691682544887634
singing,-0.0083020175036957
falling,0.37684792014882873
horsie,0.013686649230664035
broke,-0.025723320076964748
sticky,0.3768308598642574
poorly,0.3769036942680487
check,0.37683506640901465
cool,0.37681990210961713
forgot,0.009008495263805883
ear,0.3769000574060188
birds,-0.016512912637298767
ahhah,0.37686025436106363
stairs,0.3769099344802054
baby's,0.37682731083862575
crayons,0.034531210187001504
yup,-0.021648066629571003
owl,0.014946841964193507
wake,-0.0098841837539392
drop,0.37686441428620926
arms,0.004510144822053869
frog,-0.00861810076586509
trains,0.3769002216571463
carry,0.016473551422315304
track,1.670228913541045e-4
post,0.048563666312219665
cereal,0.3768524571424768
moo,0.03583940341920473
bump,0.37682889680193904
sausage,0.008584911922675072
pen,0.37688710350424603
spider,0.005782324231606292
beep,0.37687359618727423
picnic,0.37679732299650553
daddy's,0.034240183562241615
bits,0.376828685759388
chips,-0.017789934507002517
blanket,0.008371662583289556
space,0.027736834032323302
cards,0.006589405670043764
standing,-0.011104952726406428
feed,0.37679235161169405
oop,0.37675505853917135
em,0.02164228269724568
lights,0.3768570688367645
knew,0.001405560221040154
reach,0.3768451104645583
oink,0.051832492441544836
empty,0.37691726251456614
cook,0.01817843927200006
soup,0.02968852997374218
meow,-0.028226033889543797
loud,0.3768843443504471
happen,0.37690182425152635
pour,0.37688789403230666
garage,-0.017193936401165615
climb,-0.07257934113410666
all_gone,0.046912553847003526
giraffe,0.3768852324394219
meat,0.3768594239891797
square,-0.01902047141219584
puppy,-0.00816185006167629
trouble,0.0013565649392649776
clock,-0.027650033461146677
nap,0.040820631167919987
towel,0.3768504116148567
airplane,0.002250399170075283
van,0.37689495633752873
beach,0.020635764614948135
neck,0.37687873806864575
girls,-0.02079728652091768
leaf,0.049580660238715914
ice+cream,-0.017229978257418472
person,-0.0029404557280809426
coat,0.3768886728290626
bike,-0.04197065870556712
nappie,0.37679302900004885
leaves,0.024854538884016418
beans,-0.023872988010646308
star,0.07204050373008146
jigsaw,0.37684596277840465
raining,0.3768687233975073
scared,-0.027661708343828962
doggy,0.37687005891112424
bears,-0.006071218882074924
hug,-0.0036019152160927837
i,0.04930013634771376
corner,0.3768287168263747
care,0.05501817237153471
piggy,0.01898371648653779
recorder,0.027491916247119597
camera,6.15476981729241e-4
throwing,0.37692159504663386
chew,-0.0020095803412805016
where'd,-0.037612529231118595
happening,0.376912493635796
drinking,0.3769169259731156
medicine,0.3768783820411169
hooray,-0.046336079205235414
sand,-0.010343926419797584
pocket,-0.029051145931680452
supper,0.0199393759088554
ouch,-0.06719182968966671
wind,0.3768658177930329
thanks,0.028521174901793536
tissue,-0.019132351039203174
police,-0.013873449825729297
station,-0.05940343862884138
choo,0.3769003641333974
kick,0.37686160541633446
block,-0.024129675955510167
apples,0.37686949993707686
potty,-0.012892225284244876
tv,-0.01203592971815586
jumping,0.011094555206875911
mummie,0.004734234714715997
biscuits,0.3768987010334446
years,-0.05159590157621608
cover,0.07428115021666969
swing,-0.05837319948327708
dancing,0.029533083326299184
uhhum,-0.009652193655901418
street,0.020410392075399904
digger,0.3769161758879271
sleepy,-0.017373169612574
share,0.027825509235359046
pencil,0.041420770468644605
wheel,0.3768813918181364
ducks,0.376903757224474
crash,-1.9297208463700131e-4
strawberry,0.3768978779926611
yeh,0.026644334080527948
dance,-0.0031097128176058838
rock,-0.025505253942500226
seat,0.37690006102512497
writing,0.3768686919681221
woo,-0.01627684784845689
fork,0.00915470420810717
welcome,-0.007827112962986018
mommy's,-0.006631138578091489
biscuit,0.37689953443015894
noisy,0.37685438118465586
p,-0.03198161546377344
summer,-0.026485176087603583
twelve,0.01015456407095187
buttons,0.3768860448785014
jelly,0.02907035251488679
football,0.37690566465262
glasses,-0.0011516087452606047
flying,0.0014149071967843898
cats,0.0016240547113766696
lay,-0.011854738260799757
clap,0.37682588154416213
tunnel,0.37687193462086843
balls,0.004611460730974531
carrots,-0.004707462639865562
mirror,-0.025010501912147497
closed,0.37681257642496213
monster,0.044327016327107754
boots,0.009425306425140511
pajamas,0.05295259374551169
caught,0.031142182390865435
rice,0.01952673248579454
bee,0.019205117488675143
sock,0.3769038009392289
moving,-0.0221861986697217
toilet,-0.003366444841568199
peas,0.37689520178016045
dogs,0.02910709142943516
w,-0.0251658986605553
crayon,0.042589174939767084
holiday,0.024376944010458066
cows,-0.032411296308434936
hop,-0.011939069761631607
plane,0.0010858296544573878
woof,0.04039981725461834
trucks,0.37681413486729143
painting,0.053448287339167386
corn,-0.026945420749306864
pool,-0.013820246198712383
hammer,0.004175449261901589
knife,0.3769030032081884
eleven,0.3769035765806194
shapes,-0.03026016837932642
lying,0.3768376099295816
roof,0.01162320460387832
swim,0.019182495427795727
grandma,-0.028625604324243506
panda,-2.5801760110669104e-4
tip,0.37684204217971384
turtle,-0.0014470004132304992
mama,-5.25202898639648e-4
spill,0.37689253882320084
tidy,0.37685576824361827
stars,0.37687606257900363
triangle,0.028766096223618715
tongue,-0.028622119063207892
jam,0.008997665078712289
yucky,-0.0017544296883943327
shops,-9.74218115461797e-5
pear,0.37689542565760165
chairs,0.37685508030482545
ambulance,0.02156674139675887
spell,0.07384258731274711
pretending,0.37686869507552906
chimney,0.021647104813335007
class,0.02856802916264997
point,0.0412137507768783
fits,-0.03623545199535908
splash,-0.0051170534253552925
teacher,-0.01764475721093032
worry,0.376797130153798
bib,0.3768550721491833
dragon,0.011992205323958761
la,0.018565106830352424
cutting,0.022561965016098327
fence,-0.006730218913845261
comb,-0.02433728595598212
pillow,0.017671883808103885
horses,0.037170010619332734
clown,-0.007462381301435201
cuddle,0.37683426282477317
tomato,0.3768076306963275
laughing,0.37681328780433826
oy,0.03390102723812114
slippers,0.37691108469766327
cooking,-0.0255154489660713
rolling,0.3768811633667271
bedroom,0.3767915306397945
pumpkin,-0.005801018817788214
lap,0.03264312754372415
hurts,0.37684830063218416
coloring,-0.04169137815361796
wood,0.028900481438290482
body,0.011521813043521355
scissors,0.015501979848838604
bath+room,-0.01040730301973295
living,0.005639879863782609
oo,-0.008932724809695387
key,0.04871659353051287
tin,0.3769055863217316
hippo,-0.03613744495049512
helicopter,-0.024123319795176443
yogurt,0.01886995830034104
bug,-0.032137578795990364
pizza,-0.028335853144470693
crocodile,0.002358860514172376
steps,0.3769002789125563
y,0.0433054547290785
eats,0.03694480765260146
wish,0.37679726410534875
carrot,-0.02719110241513316
poo,0.3768888062774232
bounce,0.003120368438131518
backpack,0.025685879166317073
lose,0.015292480560927265
smile,-0.046051908448780494
jacket,0.01508420561701722
cleaning,0.3768648316365409
mud,0.3768287112862402
video,0.37688124758855657
walked,0.06233844321946821
sore,0.006587018940331471
dump,0.015961829029245762
balloons,0.376888729805858
bicycle,0.004661857852592047
lucky,0.3768001095660301
string,0.008636540298177458
pasta,0.015629672316106784
glue,-0.01645582384451523
mail,-0.026141223452157535
cough,0.3769177777540909
hafta,-0.019512549730961407
candy,0.037253803097877805
field,-0.003595064873679875
fox,-0.014400465427013603
penguin,0.03188021375801575
step,-0.01069006730307106
potato,0.009632707551384873
pushing,0.3768578765854328
ladder,0.016368060663984055
climbing,0.36926620718230213
save,-0.01103683336478658
barn,0.019682461682781913
aah,0.37688457328180464
fresh,0.37685073007318026
sharp,0.3768437866924012
fixed,-0.023111908870967125
rub,-0.04524946438325419
whale,0.004943923270390295
choose,0.37684228593970254
tray,0.37691150291009756
scary,-0.0025263025561367567
yuck,0.01398088300983512
snowman,0.0074988433077923106
doo,-0.004076884658759435
refrigerator,0.030738261230732
umbrella,8.353635195809218e-5
tie,0.3767986371542191
mat,-0.03350047400285054
goat,0.029175366088846005
pottie,-0.02115511451864794
aeroplane,0.3768829470992818
keys,0.017579028261172785
meet,-0.012003910989792426
kangaroo,0.3768459269901316
heart,0.37688769906866415
lamb,-0.011196235398212323
potatoes,-0.029618889592080748
kid,-0.041837103737436175
somebody's,0.3767801174474011
gate,-0.013977666737256079
cakes,0.032703531547001737
ssh,0.3768440343049942
cloth,0.3768476191654913
doors,6.288682000269646e-4
pushed,-0.011468328968937985
shower,0.3768882739839476
turning,0.376837202593366
castle,-0.015407673944317997
sink,0.02060958978611957
farmer,-0.014248994062242847
salt,-0.009429085282771674
hee,0.01714933731961055
dishes,0.02784221304338762
dolly's,-0.008836611164960281
row,-0.013534681317298283
donkey,0.02340829203292913
baba,0.008597432107242163
hum,0.010632016421489188
scratch,-0.020275247201032163
trailer,0.03150701329281735
baa,0.0375353617254106
sauce,-0.007063800962275215
lemon,0.37691088610111956
birdie,0.016747944699552104
mice,0.3768809750799501
jumper,0.37691691049818676
library,-0.0414892192081728
seeds,0.00225806338311684
lego,0.002704263974128143
belong,0.013618276413756554
edge,0.019076275435543587
mummy's,-0.013572644721473381
stickers,0.003644697049814081
raisins,-0.004618909301253041
belongs,-0.014405575831025592
giant,-0.03268880368360972
sticker,-0.014405711406007297
trunk,-0.028856566063333606
pat,0.020535011582411816
carrying,-0.034986963956954
dad,0.005737336162792594
banging,0.059200231940553585
nurse,0.009295158857697446
monkeys,-0.0409207699166306
turkey,0.02361858629701037
fifteen,-9.022946831170862e-4
squeak,-0.01755044707232402
spot,-0.04843470107806499
rocks,-0.007690463225427527
napkin,0.005965579217013857
bees,0.018734555718181646
teddy+bear,0.3768804990591576
rug,0.020906630074653428
chin,0.011002477877740564
chip,-0.0038030273439217215
god,-0.041466311101227026
safe,0.009416759236062316
mom,-0.0024920026481272104
clip,-0.040816341935460104
bumped,0.37685310621952045
beads,0.37683084734541183
cracker,-0.0020863522162065202
pond,0.011954508864131498
night_night,0.03264115622074338
good_night,0.01794567435124199
drum,0.008174065750144616
hats,-0.0454556621506727
fill,0.3768433926902477
cat's,-0.03361096216875463
wrap,-0.01936373975000888
cone,9.23032605448346e-4
bubble,0.0051744943283620806
rough,0.3768123168306877
hen,-0.035307299033003475
shed,0.0038672413377951686
knees,-0.016300245539809008
hurting,0.05404376276973885
shorts,-0.029138521159038835
yoghurt,0.37690303507279865
dead,-0.037309311175421085
dirt,0.03426219648143233
wee+wee,-0.009345134373941058
bow,-0.03535508020014939
brick,0.005695471579348603
oil,0.017724852048556578
colored,0.3768743137423531
spots,0.3768728486872436
stones,0.37686076401464996
icing,0.02528844266995061
purse,0.007973981863618881
bone,-0.031398133832311353
worm,0.005437532317965625
racing,-0.09443986695649574
dig,-0.003698992315332965
river,0.028536656004864845
nest,0.010761222229966963
chickens,0.004548053268937113
stories,-0.05864308824824528
ladybird,0.03166547153399863
peel,0.37687766163601955
vegetables,-0.02947444014254939
chick,-0.007821156922847456
zip,0.3768538208224645
kite,-0.03898280089979429
record,0.04139868012434189
dish,0.02371535372737667
penny,-0.013798927675751872
zebra,-0.03009032027084944
fishing,-0.055941320387999906
ding,-0.02847065236604081
motorcycle,-0.029218447266540583
jigsaw+puzzle,0.029995001543304645
screw,-0.029504191019643466
kitty+cat,0.01642389682744318
puzzles,0.0017134800634660762
crab,0.005961846434771298
biggest,-0.016900091328164973
piggie,-0.058564274639103395
shelf,-0.030460696382195746
shark,0.04326257908671203
rabbits,-0.032633748340279635
duckie,0.020271152594147683
oatmeal,-0.024735481849997985
sweeties,0.005720519184253608
pepper,0.012140425323889112
pickle,-0.018402396731396396
whistle,-0.019683000769037316
suit,0.3768819730380819
nuts,-0.036324192026445844
spoons,0.02028712304107762
ham,-0.011586885297636592
pipe,0.023061301491595163
tooth,0.012854530712143984
wagon,0.031835486047927936
mum,-0.028447349563754425
trick,0.039178777551664455
babys,-0.015013127068880954
smoke,0.03268127374142764
boring,-0.028679571733886213
pram,-0.03184870802167826
goose,-0.005467016954528784
crawl,0.010793816345896205
rattle,0.37690652733979474
hhh,-5.624049030976166e-4
radio,0.3768662185981118
flour,0.024246206887849606
daisy,-0.020832345521619288
stool,0.007983181263370522
gold,-0.0344111056566822
ribbon,0.37688791998627513
powder,0.37691998360746404
thirteen,0.007063144384978724
tweet,0.37686628285528095
switch,0.0042808262872977305
bat,0.0686672839078398
bouncy,-0.006410098021758681
