word,Estimate,SE,t,n_know
bigger,0.00849503138236585,0.09543455589152584,0.08901420772598963,18
bird,-0.043639767814809535,0.10235728135587543,-0.4263474687558665,16
bit,0.1341760497886265,0.0988009580274006,1.3580440156401647,29
bite,0.021982808484062352,0.09706278608879339,0.2264802955887996,14
blocks,-0.05522786137614968,0.11700967790562,-0.47199396122341664,6
blow,-0.0056935768151026,0.09863898885420865,-0.05772136232578251,13
blue,0.07598623565947148,0.11422189204918125,0.66525106786668875,32
bo,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
boat,0.008372627305086972,0.0854939808845043,0.09793235989791771,18
bong,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
bonk,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
boo,0.022544157637158793,0.14869577521156055,0.1516126305880819,4
book,0.054624804329271866,0.09437170921820656,0.5788260568955916,30
books,0.07612758393881174,0.09319767286436775,0.8168399660536758,15
boom,-0.00540120328443273,0.11537458922973143,-0.04681449633313943,7
bottle,0.1158920821393191,0.10473147961269504,1.10656397262692,11
box,0.023268798706714982,0.10545922143321243,0.2206426179758132,21
boy,-0.0024021755918721926,0.10373752566511234,-0.023156283866138723,28
bring,0.04081329683232946,0.09813397756896577,0.41589363687665704,15
broke,-0.03708941901705678,0.1034087460521459,-0.35866810529114923,14
broken,0.013665373588583545,0.1044109797212056,0.1308806183513681,22
brought,0.056977947465772276,0.13128497052867308,0.43400205854734986,5
bu,-0.046713775135020626,0.1946731165937276,-0.23996007231193497,2
bubbles,0.002536651376996495,0.1510196198132314,0.016796833286520096,4
buh,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
building,0.06509564388897797,0.11742211041347504,0.5543729682574993,7
but,-0.11433625906530548,0.09368747887720891,-1.2204006387572859,26
button,-0.07663041834373864,0.10592722433444858,-0.7234251517984661,9
buy,-0.025326503282373385,0.1026469633895559,-0.24673407226141383,18
bwoke,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
bwush,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
by,-0.06291763406566042,0.08974751334019314,-0.7010515581325077,21
byebye,0.012425055571197425,0.10476783960857762,0.1185960846154563,9
ca,-0.07963103180735762,0.19892612090346412,-0.400304552492638,2
cake,0.12578542916342364,0.10632559972282436,1.1830211114851763,18
call,-0.0016771725000218408,0.11493067934723099,-0.014592905128096667,9
called,-0.03444829439572243,0.09491184823890023,-0.36295041172323916,16
can,-0.07824511177528101,0.0841756560903876,-0.9295456122285713,46
can't,0.033470795427902676,0.08976346830958841,0.3728776980014193,38
car,-0.13352791174708495,0.09574394499847842,-1.3946355745964614,38
carry,-0.019137880787409862,0.10575255130433608,-0.18096850195447878,8
cars,-0.05707836593285627,0.09632158802300314,-0.5925812385819993,11
cart,-0.11821980346947072,0.16126530386922164,-0.7330764934120068,3
catch,0.10426936202657534,0.09986655201050317,1.044086933286824,18
cause,-0.07872752798276567,0.12768386141150492,-0.6165816659400617,5
chair,-0.0124604394209692,0.09780290397731624,-0.12740357304583913,19
chuga+chuga,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
chugga_chugga,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
Cindy,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
Cinny,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
clock,-0.024299710498341513,0.11911925049494448,-0.2039948236525616,8
close,9.370225927639046e-4,0.09622952385037303,0.009737371185800295,16
coffee,0.08791870363721116,0.1060395201309216,0.8291126131904634,11
cold,0.0593104460335979,0.09932776332527174,0.5971185099514636,20
color,0.0277666050098836,0.09969864543864013,0.2785053386404598,21
come,0.05487489786696461,0.0832486724701949,0.6591684436362777,48
comes,-0.08479251785506804,0.11089184505080465,-0.7646416002567248,10
coming,0.15353104766660172,0.09593901019779795,1.60029843282796,28
cook,0.06075036572955609,0.11210829175014597,0.541890031336393,8
cover,0.21239231158556393,0.1265089875101619,1.6788713257902204,5
Cricter,3.3009312083198537e-4,0.27295992637209104,0.001209309825142655,1
crying,0.08187031358143321,0.09553802847708712,0.8569395337801864,14
cup,0.09618421829828534,0.11453260702541045,0.8397976855354887,15
cut,-0.05185004216843383,0.10039509947290942,-0.5164598913757242,20
