tsne_X,tsne_Y,target_word
-2.3885843998359215,-15.005091543003156,does
-19.440543772650074,-10.691369523113297,www
6.01692466780271,-4.405651353306609,end
1.4655178917006173,-16.957422907233497,make
9.63031557876664,-12.651074355047102,played
-22.92454547176265,-10.785265647329355,p
9.360887286661008,-11.0374223048869,won
3.7026880032234737,-7.958144249023606,another
8.738129372780465,-12.660533970782135,games
-0.14362314512407978,-11.137451885635883,those
14.73592679550707,-16.930007414777208,church
5.270131669724324,-1.2359324228819426,line
-3.944491352178965,-16.634751536534154,good
-1.9380348115203432,-12.732216178509988,much
-6.1554983508792684,0.27621347494913806,show
-1.555928995179346,-10.963559417105216,still
-9.124260539733765,-18.369979733574752,think
2.929882211375458,-0.4335545518084272,town
5.348838553414398,-6.412982261295451,last
-4.278318305319772,-11.660063346163918,right
-10.840963260631105,0.4237078587478515,song
4.9661661762942915,-4.642247675250753,home
-5.531214235245084,1.025184147950818,television
13.853934658383585,28.985619114430154,seed
-4.068403482691322,-4.046518338254924,book
18.915837935755075,-19.50328156466848,station
0.7921014228264612,0.02177257868780463,old
5.7864405371411385,-11.1901800718706,set
0.4120196804992988,-6.5042157442016375,own
-10.540116662580946,1.129722287381969,band
4.475836142480017,-1.5400285972393686,around
4.062248033490126,0.005963437626640585,river
9.420114286177128,-2.9570058650241133,top
3.405726741877354,-5.316164282536817,named
11.214730020835978,-5.535177825924497,off
-4.176047703998204,-7.9989950594759005,us
-8.084617048885882,-21.611181678499975,note
-4.467424924460947,-10.463440330420273,re
-7.470636289026797,-10.18471479609286,said
21.404095876658268,-11.975367895678728,air
-0.2979664134979651,0.23969606718852726,great
3.1259827792319435,0.4633027495914735,park
-22.900158525163054,-10.666407596023378,r
-1.7650834878316726,-14.388403486020103,case
-23.485590071773444,-0.10243886884247208,london
2.7597687483670628,-7.9891432899194825,times
8.136384034815526,4.841746345122838,small
0.7118135735998137,-10.919416021444185,different
1.5467562422371757,-18.09189371495274,get
11.552535037881338,-16.097845468602763,closed
9.05442736822149,-12.723605402582995,player
-23.02524432250972,-11.436460178375588,n
5.0687659358508705,-7.990037496026279,again
-0.3097840997528699,-13.893016154220721,without
2.3261859467452024,-6.4576126702265295,built
-4.483602208434362,-2.0044644198613564,men
2.109321180930688,-13.715137242768137,using
9.907897145500781,15.82076830429782,white
4.17491499173963,-1.1155314270241061,along
8.897478542835927,-29.4159493396437,five
16.922074243982863,-19.735066877340063,road
-17.59334923555931,2.4160036454945706,children
0.197936549495503,-7.07405048826619,free
6.996124599552957,-7.394317004548232,took
11.50901604830194,-5.564204275256871,down
-22.807118661472156,-10.26201120964714,j
-7.608811589707166,-1.5037150922817881,man
9.993863552720118,15.819060222889084,black
-2.146474912234469,-12.410718188358027,though
14.312707061222765,-16.441491020038086,building
-27.76467881182763,-9.693237152416378,la
2.9012395534820383,-17.62397123073917,take
4.634978989183765,-9.445308585579447,having
-2.093621053039524,-2.639298896979037,king
6.722710508257726,2.4679970053190794,ship
3.885358230099881,-6.991697170924127,record
-19.443114959087165,-10.648508567108378,undo
20.60484880495462,-9.241434371762182,cup
2.0900780314206657,-8.96694240220151,few
9.03131923067433,-2.0626479157826165,side
-10.441883560051288,-17.913611984339312,know
19.808377989791524,1.4412339804748302,water
3.110575451602417,-2.5879582693229275,field
3.7156594833502554,-0.3460826191137985,near
-22.602572447247507,-9.772782487991703,co
-3.6441122928476397,0.5950729332395585,video
-6.755211142876482,-19.737630344034798,need
1.9931679299835205,-18.245854122778947,go
4.113636069322584,1.421168644814089,island
-0.8752865048003261,-17.519804977035328,find
9.538311624480274,-12.44711161991047,play
-23.8270024473852,-11.01621952137972,o
-5.397064773879569,0.9906440343540062,radio
-9.853432411030253,-20.267445512234154,am
-2.934776712123255,-5.155910087447987,works
1.3271033239363268,-10.027800922890265,every
-6.717520927878019,0.2071500177771573,live
5.816126125692521,-6.002953602056099,next
-0.6992585120384902,-6.0174209175705204,special
-3.846935234767508,7.387090571709034,little
5.985648685226184,0.5525103637063025,short
-27.37379721903846,3.186833812522679,william
-0.7044540380609713,-10.244799196915341,others
15.857868233302826,-19.398696626948762,street
-0.3732621144277828,-6.761563751392241,full
9.631375115880743,15.900326013683765,red
-4.384862177312673,-15.96880442689109,too
-22.734040081743633,-10.307871415528254,w
2.627440157281187,-16.76724331496348,help
-27.214756726812467,3.236544478677677,james
4.0209300998812125,-3.48487842623572,open
12.113284317810427,1.9586006270124463,head
0.5580165301726471,7.160706474043863,track
-5.665336753189823,-10.796359927401983,never
-27.101208727567037,2.996452474173888,george
4.455561950974927,-5.842649540240431,late
1.66538001274853,15.033196787746947,summer
6.912278440001973,-7.123611557941754,moved
0.7142556064316193,-1.2109060888404002,office
10.161810689821525,-11.450041067922037,round
-7.027903829348862,3.4261322185684255,story
-10.835129843132302,0.3539040485188805,songs
3.38929000531958,-0.2613166909709688,land
-5.465733994491912,1.0071362492318565,tv
8.904886733156044,-29.382336250855182,six
0.39233165473671705,-1.4712164444590468,post
-9.259027725829254,-18.190982195053987,why
5.237693707588699,-9.672446379418972,making
-29.241426957823332,4.325472401902682,david
2.3911477991066916,7.60913459288452,rock
1.8232492077669897,-3.6414119219452514,present
-4.169774169905602,-4.092533911004886,books
-9.78505956508551,5.134327949783136,love
11.630827756867937,-13.675866421416796,run
-1.8065007885704776,-1.022086325509483,press
-22.862107223076894,-10.874221126302164,k
1.5027586714664862,-12.632293216235212,type
7.211278574511015,-7.599049256020039,came
4.788769568642294,-7.9020788782429685,once
-3.2830171747788492,-14.606086230140448,might
-9.563613501755848,-18.306277560589333,say
-3.521413504041932,-16.194386311555707,enough
1.1531416962004202,-12.641927169826735,either
9.12071925391157,15.009909416862879,color
-3.326933529771862,-16.45928633788628,better
-6.798808869973794,-11.235322787766533,person
2.0231584105766687,-0.2825460207048735,museum
7.158484826636292,-7.489776026786044,went
-2.9473313493435285,-11.80247284150498,already
14.137171582753174,-16.47800511628317,hall
3.3314106711972196,-14.505894229623276,change
-0.295455142868338,-15.18440507310576,must
-14.433911314584149,-20.307321689232584,yes
-11.759375428942013,-15.79111703120104,our
8.060458740485572,-7.365857588282862,lost
-8.603435561682607,-17.02364398877745,something
5.4454595189091854,-2.5360231538459423,together
-27.922698936866173,3.4657467732368477,robert
2.216403149395634,-4.68273145228278,board
5.801116286545728,-5.6580690743946125,half
-6.135271666682661,-20.007913468659112,done
-1.4695034886612208,-0.9329006067821927,washington
-4.214434047700121,-8.934864534712792,real
7.428525543164526,-11.370763555981894,start
-3.471913368430794,-9.058163609920792,space
-4.03478378965009,2.4578482755674282,star
-8.708218593353003,-17.701972727347382,really
-29.2979205015008,3.559636310121616,paul
-2.999899766777133,-5.445032945676962,working
-2.05253966125673,-11.19423830597872,far
-6.8885257832690865,-13.162059231125617,going
9.94597626754052,-6.080736262762157,away
6.429057306793007,-0.5066551938019528,low
-29.433277788453342,4.425612160516735,michael
-8.972868306134188,-21.962891890169562,pages
7.207934163545574,14.722048836908204,light
-4.1442156397345915,4.8117704851726915,big
2.5377467746085416,2.2148024262682093,seen
-10.809710188591179,-17.9435032779797,want
-27.715856889595113,3.296976954836616,thomas
-12.874772015422465,-20.927798122595703,thanks
8.48731565951311,-9.193894035072091,put
24.544341643562944,-20.696262337274103,race
-9.588843487385166,-17.225024609254046,someone
-8.459446297728205,-1.3053498902987073,police
1.8335433347664085,-12.476086357235449,instead
5.410021583997146,-3.4501910514920384,body
2.644921046499846,-29.517792846144303,week
6.843441810954627,-2.93786276217393,close
-7.375970120532441,-2.6187000584587006,himself
-1.5143801736397056,-2.743960700437743,upon
9.634991339554858,-11.538751377631508,match
-21.192817818414596,-11.923213110423664,q
2.6720157275860767,-17.89502269701943,come
11.713593130696681,-16.147062612461124,opened
4.9124783014137705,1.8310669998596618,sea
-3.7575988603902117,-13.536167452721806,actually
2.7896840785369914,-3.7299288547343705,cross
9.599205500765857,-12.69268332325745,playing
9.710102253355343,16.603367347777223,green
-3.655324202610377,-12.620879889353604,probably
2.3291867186749267,-5.276875792987056,bar
-6.550046086615962,-14.998733581756786,look
9.44382246141994,-11.112917730313393,win
1.5336560456788222,-29.256703614649876,night
-3.091517444456037,0.15170123552822562,magazine
2.2974749032437445,-2.441154495612847,middle
-1.3683210130351728,-8.517712661918537,today
-4.637716519566295,-12.250497780964366,self
-0.5500195180225785,-4.814097795127282,itself
-19.712258708814584,2.014919974648902,mother
-8.255943505665227,-16.608091899581588,things
15.858868351240657,2.999302028531612,fire
-2.2150811238779755,-7.3962140372623155,changed
0.46577977869792936,1.7166731755547586,gold
-0.7692620842905107,-8.410104662194671,course
-29.099731275491916,3.7937326210671514,peter
2.059344854897927,10.704431261313315,basketball
4.3923365326049,-1.5525307689130117,across
7.039316575503924,-10.564825184733284,move
0.8568649243931394,-13.030079710237946,means
2.3207186142116454,-17.258392696771338,give
-5.879436280326567,-8.105053319669226,word
9.484781741364317,15.90144379745661,blue
2.703082006639776,-8.739168488514359,almost
2.0724165839910422,10.756541967895128,baseball
8.922790019391817,-29.623145107969908,seven
-5.242009215404273,-9.964064723526697,ever
9.257865106983344,-1.738466133058585,front
1.084018499749495,3.577015775503287,cover
-4.316664121405085,-22.693829499475957,read
1.0681563738351607,-5.633564192676761,strong
1.3401585621323926,10.705423303074344,coach
-27.221330912767286,3.2610927144619963,henry
-30.9679003234313,5.493789341211417,mark
-27.983139055984932,3.5615684575316515,richard
23.168812911218204,-18.53559720082815,car
3.8145450356712356,-3.5785096442977093,outside
-1.8223263554981852,-4.454340345402435,study
-15.928745773716484,0.6137705254863149,brother
-2.954818204622555,-6.8981780087669256,names
-8.516079370469628,-17.009717097788215,nothing
2.2574531181669135,-7.415120671981648,past
-3.772076214199743,-4.784479537809525,writing
-2.4918897913841915,-15.039679458976975,makes
-17.365104431125694,-0.10438445491560001,dr
-10.425691519992801,1.2097925446334399,label
-4.114340444999047,-9.748511601508335,fair
4.182218662587335,1.4541811071443616,bay
0.7176004259721991,-1.071841212812425,library
-15.36673641098725,-2.433651130721264,guitar
3.2279241876816798,5.594935812735383,hill
-9.342165631586948,-18.518646131912543,sure
-19.81075328552597,1.9357706322667978,daughter
-3.9108418744717643,-22.686662112744603,reading
-2.6811470381591613,-12.793872818952456,yet
-3.3350013956780886,-14.338191372619923,always
-2.5735359355120804,-13.379144448579595,clear
-11.200786516197427,-17.785723753099088,let
9.192870970235063,-8.887400935221859,got
8.693732496777487,-29.679029841405892,ten
-3.4589990908789714,-12.587020651757735,thought
10.427524736131174,15.866278698808753,brown
19.10863571132055,-3.225311597697982,hand
-5.998214606235946,-19.721564268213626,needs
8.94419152531396,5.611860923870293,sometimes
-1.0544780342432345,-1.27010993738053,florida
2.2731636893637983,-0.8826654592425549,bank
6.130257893791688,-7.253927230803824,gave
9.562989862607123,0.21429946782860138,ground
-8.731504702157162,-17.841230145298457,believe
-4.223814943493096,-26.145562665115257,block
16.70971414696934,-19.13414936540545,bridge
-23.02439981909705,-11.513164744764262,y
5.719382686977009,-7.828453805192826,soon
-0.4473855467567593,-1.9932870055318261,mexico
-8.819325827365246,-17.333503728654414,anything
2.3891240019168998,-1.6499162005191859,market
-5.922665670523582,-8.104470471989142,words
-28.2945131155445,-0.9167331510087223,van
-36.56238319724024,-2.4482516787898554,mary
18.88640021414976,-19.62605201295975,airport
-12.24940101589239,-3.6429830883045575,sound
-17.76117761193341,2.153472849940611,child
-3.7644462463799404,-12.709851216019528,perhaps
-4.726195906586141,-12.991169024642495,idea
8.954783151025541,-29.574474622852794,eight
-7.437598612354246,-11.140223186452157,says
0.7805148015040121,-4.591434552318755,whose
-6.8141027521358675,2.8960583163430957,movie
2.9296557439529796,16.29618141488933,ice
-28.64921470266545,7.329814924326788,bill
3.5026902737991756,-1.6540829668309667,parts
10.868008101626323,-21.79187333927075,computer
-0.08727310326636514,-9.8839505937715,none
9.85406394849002,-6.763410783501352,behind
-5.360320933192259,-16.13009873688817,lot
-18.36841094881785,-1.0694668874533657,hospital
5.866479389660588,-9.467353537215788,taking
3.1196304409075943,5.905368627431162,mountain
3.299908771539232,-2.379316634444883,higher
23.738515526091227,29.932280769554595,food
-26.081962344850254,3.5579348358155514,sir
-8.721519905026952,-16.953050114918017,thing
10.982235281250585,3.6363721028416855,square
1.1014748994700583,-17.847618603327522,try
-19.318150916619697,2.1963040115134955,woman
6.3622036209839825,-8.127455885432317,sent
4.422364150242785,-21.954306340324525,money
7.41886903362085,-7.344971241676964,saw
1.526221656283689,-7.329637876812755,regular
-17.02064429119808,0.3094021382336586,mr
-17.67624153970388,2.094230391848311,birth
-0.8688117180586127,14.441956034993163,sun
9.170870370739234,-10.78191410162465,finished
-6.144835484495245,16.767930566013035,earth
3.658015428083816,-5.47611327719471,beginning
-10.60120827798504,-6.944151371151294,god
-4.945468037504526,-18.130968928786956,bit
11.63210734920023,-13.736023981913453,running
6.988924424334041,-8.26512163617757,brought
4.116895311558492,-10.629882318687834,missing
-4.231949678194343,-15.861444022474437,quite
11.388975249418944,-9.753943080638539,hit
4.13992215713595,-28.88418896946847,minutes
9.614446943922442,-12.631565283782408,plays
-1.8443489751554623,-10.632728878245281,whole
-20.83045047894821,0.595290689823391,queen
-7.82394913129109,-8.187377524967568,call
-8.20853325303416,-18.985545260239387,mean
8.553001233505222,-11.875982791050015,goal
-5.91982662774935,-15.938915228052167,bad
-6.984136977947248,-2.2495490637893516,captain
8.221053835409448,8.194748165435605,hard
-7.885518770612885,-10.469242446104442,saying
4.446603676593175,-17.726617310025738,meet
10.291967001903608,-1.2457458888240602,box
5.265997014219607,-1.197470028347905,lines
5.346315235384428,-3.8968263216626196,rest
-2.6804370153491757,-14.280460049380398,matter
7.25197333270547,1.1145591176555503,wide
-18.213487606163625,-1.7390659253840484,care
-27.46877668470214,-9.633325638169017,en
-9.6154490983814,-17.316590607550218,anyone
-6.519174077142469,-3.1947628141218476,master
18.365303987526147,-22.069826861792684,stop
25.27394310328158,-13.602184790585437,engine
0.4692977331258291,1.726489163360429,silver
-0.13321300402227745,-20.473512062553084,takes
-27.267522288382366,-9.694345185525266,le
-7.8519746304192655,-13.271482982895387,trying
14.301594975487566,-16.432531163292968,houses
-8.754751333322812,3.8755003129410395,heart
26.382822381975334,4.054359949328205,room
3.710660727346245,8.08564291247559,stone
-6.669049100418758,6.291764624356747,dead
5.134495663269637,-11.818806084762176,key
11.472200172741198,-9.89945719253111,shot
10.249837711821375,-4.9053170635746035,turn
10.66565584518776,28.476550714873667,plant
3.5172811649265,-18.356323843333183,leave
-10.805679126238635,-18.249943454796583,feel
-6.5689868079554605,-5.339615479832857,picture
6.665316467945123,2.486776408318584,ships
-6.442877618126342,-14.20563798664339,looking
-27.0707750291045,3.149635256851857,edward
14.885847764686442,-13.449578508244997,seat
-10.626582290420023,-28.704969445047446,dance
-3.7475025185108186,-3.6702629488427623,prize
-7.6463801134340015,-13.339547416117535,doing
14.020770066091611,-17.871071627427106,castle
11.753091027866905,-13.089207266376038,pass
7.811146625236032,-5.096394642478333,fall
15.531239785088252,6.286485629627161,wing
11.10117073067692,-16.367718239788264,opening
-3.871028135795507,-17.44187584089412,fine
1.74738941539268,14.992211159642828,winter
-0.20205856427724936,-20.48696152134086,comes
-2.7429860484982016,2.2547660955613074,super
-4.161778922069678,2.463519454337761,stars
-11.19959563667746,5.172680764143531,friends
-4.577689583840566,-13.489840898472583,kind
-26.999788460076143,-9.269462941968074,et
2.04069166116118,1.1568230518511318,map
-1.5746861391771096,-0.9513021521411146,boston
3.837813558314295,6.29469623556186,forest
-11.56832826432478,-3.249915020365555,voice
-28.91626180388152,7.620718425873142,jack
2.0501009158277514,-10.807386605290258,numbers
8.283032159294143,3.906708581505343,mm
-19.647677919579625,1.8533610656857455,sister
8.936678043606479,-29.687436340121952,nine
3.48350900932,-12.92448200845998,table
-10.75307900316244,0.8998575403883189,pop
-9.407305343144438,-17.525834139309,else
-0.12749010770112526,-1.301159575043145,newspaper
-15.85503097136918,0.7413538096773291,friend
0.5382512598245399,7.1975321615650465,tracks
12.203775063430793,2.197528324244366,face
-19.24097296163054,3.165165784228994,girl
0.3176353090713744,-14.820156422922153,cause
-29.258784681479415,7.616750606556148,tom
1.0088433019934575,-9.168084055476095,except
25.822161117943924,-11.633660808707196,oil
-7.02213478438361,3.3028207273068855,stories
-0.5406385842488259,-20.482782738334887,gets
1.7292106155591056,-2.0150427123692234,branch
20.255931743766755,-19.423598461948526,train
-4.529000608740145,-4.196098759445919,paper
-9.27993182812,-16.702004558175393,wrong
-27.969045036975523,6.719251982502902,frank
5.620929544050271,-17.729742186351377,meeting
-0.24256861294754037,-20.51632291027396,goes
-5.365350597611844,-2.2873314755932745,fight
11.510416880939239,-13.69782717210786,ran
6.691708546341854,-0.638696957260937,heavy
-2.2076770656513873,-11.744257837702015,alone
7.622390300814101,15.030716132807882,dark
-10.764866544772229,-13.157300444168536,mind
12.659409021822713,-4.598957868582559,cut
-28.681572270546578,-0.09586639455955762,jean
4.223224587089829,2.5883274149161255,beach
2.8652734677378353,-8.669765797662215,nearly
-4.329287951003399,-22.705627764920077,write
-29.685688632560716,8.73845666306258,joe
11.05852615528908,-0.874245674046995,inside
-6.950286224299584,-10.05773031102021,wanted
11.919259781557303,-13.910055282955271,drive
-6.577429564904446,-15.38920812930147,looks
-3.694086757850525,-5.976053423125627,job
-6.434043663256713,-5.359452005483062,photo
-12.13906561000872,-16.27940353490134,hope
-4.272392439852153,-26.12355280703443,log
-30.354444275474293,7.012004632960661,mike
8.203055922314546,-9.355236728699468,tried
-7.394032556073099,-10.09640062235405,told
13.700228738165253,-16.840124825045276,hotel
-14.776321851655007,2.6125972030712914,girls
-15.487120344263941,6.509220641343495,boy
24.5382407276844,-20.425483886141834,racing
-9.396133211965534,3.5859756520528605,lives
3.901563064289136,14.606268562578308,hot
10.526067612935577,-6.610451047007803,turned
-0.9965371555898646,-6.933980135132248,net
2.058669980835289,10.693558918576715,soccer
13.736201474180334,-18.0807395265341,tower
-1.1394828911050212,-12.68966973049231,poor
2.9939258445642785,10.461052891370352,cricket
4.365825581242541,-16.035161715594718,hold
-30.53057600562499,6.501731463703189,chris
-7.458487419814772,-12.976445376500083,getting
-15.40859930891764,-2.428663774406344,piano
6.797009532584547,-10.101231221397308,moving
-0.6602054495727611,-13.371959005318741,difficult
11.502093580613781,-0.6352155916405671,wall
7.925690369220617,-7.934939796236807,coming
-5.560204552064617,-6.798007749774411,letter
1.8250158844066926,-8.84061754990059,couple
-10.249232119180743,-15.029937867251315,tell
2.3499541304969367,-17.527735436818112,follow
27.613297787578833,6.855778516720451,windows
11.804261007814484,26.922798150130426,tree
-3.0459549735591267,-8.377045448082455,count
-20.84921090556679,0.6996007009815526,lady
22.870450467581378,-12.305590385351943,machine
9.57093688135046,-2.6877013303932364,bottom
5.47639544779685,-9.49224962475226,giving
-14.620220770281074,2.724330267038458,boys
-30.174952665539596,6.581463284069072,steve
-26.442066026676468,-8.720588915946376,der
10.950319818840878,19.52730298518294,arms
-7.801349191448795,-18.378760371110292,maybe
23.74085258021705,8.763708224476396,iron
-24.630822856272086,-5.010771045973356,santa
20.646801602849692,-7.731025669851877,ball
8.757439277587602,-6.280704333445707,quickly
-4.3925365391178754,-2.044150189970993,soldiers
-0.8267373195837571,33.45618309380629,fish
22.914948821960827,-11.701556690979215,gun
-6.6954050108302035,-22.402377414783285,check
-7.421639162226296,-7.858914585633223,sign
-8.38286730769265,-22.072102535643687,tag
-17.541546210026638,-0.4171284168528974,doctor
15.416356962963098,-11.377840758557145,stand
-28.91414185764198,8.127255350182763,bob
-10.072020025508285,-18.740265975807993,answer
-8.792645334938324,0.992973348478988,mixed
19.871750688315167,-19.13678592432804,rail
-11.639736485134973,-7.158483470259239,die
-3.4725060122282265,-11.601200907357091,ago
-19.793909537898855,3.0905219233689665,miss
-3.821366622406016,23.52857864700113,horse
4.044355833821311,7.064713966132154,wood
10.682248646179783,28.473189130232672,plants
-6.668921307798164,-16.934422567921228,pretty
20.701496587345627,-19.697658541861653,bus
25.73954570214717,-11.561782748398569,gas
-2.8056391975371207,27.18293274928184,animals
-29.196243110866796,7.988958501120562,jim
0.0263267164090724,-11.35272485587504,ones
-10.935314683789597,-17.86999343115246,ask
-5.236684043691284,-2.213201888537391,fighting
13.951174286783349,24.24888193478158,rose
-30.308898785037478,4.479385581645393,daniel
-8.59381449100108,-16.26029956308561,everything
12.445047828430216,-5.857801268080868,break
8.183740112539065,4.585900214975277,smaller
2.993746487202645,-17.707857556936084,bring
4.6648970547302335,4.286714213547702,piece
8.874441606457323,-30.059392010399073,twenty
11.319837366298884,25.796983151722955,leaves
-17.933529239923846,-1.5497307970144538,medicine
5.0378470831859365,6.6395056868017175,garden
7.157774137775919,-3.6094749860337476,reach
-0.12778410016845884,-3.850590313414311,turkey
1.7450999352535783,-29.388792283418407,morning
7.2920819073046506,0.6362000938086543,deep
-27.238779738372845,3.924792205863591,arthur
8.231716313959328,-4.396635854626477,falls
4.448243154646475,-21.579716112886327,pay
3.6753010926154683,-11.656974579150688,flag
23.216406623066995,-18.07162221465673,cars
-0.5878518324781248,9.27809701308024,farm
-6.937315843644891,4.097277235800693,secret
1.8707037361958063,-6.575804717968119,build
-3.9728076620446373,-19.454538529602914,fixed
-26.592996406932226,5.925761400571682,ray
9.140233025002559,16.044359016393116,yellow
-3.722610843029536,-2.2093225755716293,guard
