word,Estimate,SE,t,n_know
Danny,0.5192468681274783,0.3593260551581554,1.445057659119472,1
dat,0.28131049966788735,0.28860154695357526,0.9747366313082835,2
day,0.07535923889937961,0.25872735627404886,0.29126892488151773,2
de,0.5192468681274783,0.3593260551581554,1.445057659119472,1
di,0.5192468681274783,0.3593260551581554,1.445057659119472,1
din,0.5192468681274783,0.3593260551581554,1.445057659119472,1
do,0.2984148451294924,0.17219642199553378,1.7329909743260072,9
dog,-0.13948635817557886,0.20520171707764112,-0.679752392728771,4
doing,0.34538473411890885,0.17608354588525832,1.9614821611098894,5
doll,0.07205494606296203,0.21440550120226987,0.33606855075507364,3
dolls,0.5192468681274783,0.3593260551581554,1.445057659119472,1
dolly,0.3419158796438008,0.19595051287103282,1.7449093377409879,3
don't,0.09647167490680206,0.16811159492215977,0.5738549738432442,9
done,0.3060526803503943,0.21350514534551257,1.4334674691568359,4
doo,0.5192468681274783,0.3593260551581554,1.445057659119472,1
door,0.07107298832833422,0.14725929860683806,0.48263837326897274,6
down,0.0566106937153599,0.1628725622144808,0.34757661416790014,13
draw,0.2551711812874488,0.1806237375696736,1.4127222961988557,4
drink,0.35035441594455186,0.16631949009895003,2.106514490491236,5
drinking,0.5192468681274783,0.3593260551581554,1.445057659119472,1
drop,0.5192468681274783,0.3593260551581554,1.445057659119472,1
drum,0.5192468681274783,0.3593260551581554,1.445057659119472,1
duck,0.08113102894925948,0.15037906567885123,0.5395101278426779,7
ear,0.32694402793063687,0.2357769915913429,1.3866663821773921,2
Easter,0.3663748595578575,0.2575212564160494,1.4226975460462379,2
eat,0.09127005684344666,0.18178152083120802,0.5020865510757545,7
eating,0.26792942090409233,0.20749245755105653,1.2912730615191852,3
eh,0.016412505023448796,0.15818158543803099,0.10375736833083228,7
elbow,0.5192468681274783,0.3593260551581554,1.445057659119472,1
else,0.5192468681274783,0.3593260551581554,1.445057659119472,1
Eve,0.5192468681274783,0.3593260551581554,1.445057659119472,1
eye,0.16274608036588267,0.1843184209943402,0.8829615590667417,4
fall,0.11458726073334338,0.17616681986874336,0.6504474612115887,5
falled,0.5192468681274783,0.3593260551581554,1.445057659119472,1
find,0.29684775417208625,0.19295648817694017,1.538418101286536,6
finger,0.5192468681274783,0.3593260551581554,1.445057659119472,1
fingernail,0.5192468681274783,0.3593260551581554,1.445057659119472,1
fire,0.5192468681274783,0.3593260551581554,1.445057659119472,1
first,0.4045440806283844,0.2463021685997928,1.64247064054768,2
fish,0.36762494926641187,0.17492197991131603,2.1016509729240123,4
five,0.32061372466994636,0.18939611034033038,1.6928210621317825,4
fix,0.07099252238482,0.20510109888208536,0.3461342858315659,5
flip+flop,0.5192468681274783,0.3593260551581554,1.445057659119472,1
floor,0.5192468681274783,0.3593260551581554,1.445057659119472,1
flower,0.5192468681274783,0.3593260551581554,1.445057659119472,1
for,0.23932309436007815,0.19176774675171546,1.2479840766441987,4
forgot,0.5192468681274783,0.3593260551581554,1.445057659119472,1
four,0.17599624257954655,0.16563049835700605,1.0625835478692927,6
Fraser,0.5192468681274783,0.3593260551581554,1.445057659119472,1
Fraser's,0.5192468681274783,0.3593260551581554,1.445057659119472,1
friend,0.5192468681274783,0.3593260551581554,1.445057659119472,1
Frosty_snowman,0.5192468681274783,0.3593260551581554,1.445057659119472,1
full,0.5192468681274783,0.3593260551581554,1.445057659119472,1
game,0.5192468681274783,0.3593260551581554,1.445057659119472,1
get,0.13260113257668935,0.1840283087183138,0.7205474717460868,9
girl,0.19325636769495483,0.16814688164189256,1.149330667377696,7
giving,0.5192468681274783,0.3593260551581554,1.445057659119472,1
go,0.0650544554217621,0.16063920266623025,0.4049724746015433,14
going,0.33760562943972083,0.18124460620877772,1.862707180653029,4
good,0.24245873321569586,0.19102378362805564,1.2692594011633114,5
got,0.2593696702643849,0.16121204003979459,1.6088728248855388,9
grape,0.40302204590828455,0.2408706099977736,1.6731889619576656,2
grass,0.5192468681274783,0.3593260551581554,1.445057659119472,1
green,0.14078676042922272,0.1616295021330645,0.871046180129401,6
hammer,0.4045440806283844,0.2463021685997928,1.64247064054768,2
hand,0.3145073128007782,0.20742828024264603,1.5162219560075076,3
happen,0.5192468681274783,0.3593260551581554,1.445057659119472,1
happened,0.5192468681274783,0.3593260551581554,1.445057659119472,1
happiness,0.5192468681274783,0.3593260551581554,1.445057659119472,1
happy,0.15479357632049906,0.20419523636793724,0.7580665400126091,5
has,0.21130507093798268,0.2553336626987796,0.8275644844654187,2
hat,0.177351322770376,0.1645772280433262,1.0776176320316133,5
have,0.2714470438535975,0.2015255146596258,1.3469611741821792,6
have_to,0.5192468681274783,0.3593260551581554,1.445057659119472,1
having,0.5192468681274783,0.3593260551581554,1.445057659119472,1
he,0.05284312131037628,0.17984674696158565,0.29382305881608917,8
heavy,0.28131049966788735,0.28860154695357526,0.9747366313082835,2
help,0.3310548601440414,0.21925446914340366,1.509911571870923,5
here,0.07149148245186003,0.15558821558115402,0.45949162785127795,12
hi,-0.1253037681033337,0.1860739270268029,-0.6734085215780092,5
high+chair,0.5192468681274783,0.3593260551581554,1.445057659119472,1
him,0.2633065619450431,0.22367437155940348,1.177186997818899,3
hm,0.3310548601440414,0.21925446914340366,1.509911571870923,5
hole,0.2818720140686976,0.24658189298804556,1.1431172445511355,2
horse,0.3643490594697246,0.2100815408375536,1.734322101871192,3
horsie,0.09026779708373554,0.19269610012501232,0.4684464139397423,4
hot,0.19669969879848107,0.18316299669513236,1.0739052229303718,7
house,0.275819415551577,0.200716814395235,1.3741719465936528,6
huh,-3.931833992279556e-4,0.16516759792264976,-0.0023805116994683713,6
Humm,0.5192468681274783,0.3593260551581554,1.445057659119472,1
I,0.08383865738119091,0.12759215261541243,0.6570831799812715,19
ice+cream,0.26792942090409233,0.20749245755105653,1.2912730615191852,3
ice+cube,0.5192468681274783,0.3593260551581554,1.445057659119472,1
icing,0.5192468681274783,0.3593260551581554,1.445057659119472,1
in,0.285189706643752,0.20366880650350663,1.400262080088547,14
