log_total_words_t1,log_transcript_length_t1,mean_log_word_freq_t1,log_mtld_t1,log_n_parent_trigrams_t1,log_n_kid_trigrams_t1,age_t1,log_centrality_t1,log_total_words_t2,log_transcript_length_t2,mean_log_word_freq_t2,log_mtld_t2,log_n_parent_trigrams_t2,log_n_kid_trigrams_t2,age_t2,log_centrality_t2,age_diff,mtld_diff,mtld_t2,mtld_t1
6.893656354602635,9.94136120496421,3.4521082369942198,2.1071230108814145,11.829326181003843,5.043425116919247,682.304439573708,-1.860193152423896,6.133398042996649,8.422003004412488,3.801456873315364,2.548736459601612,12.072929748859895,4.8283137373023015,759.645209381438,-1.8494279855158737,77.3407698077305,4.56638642172191,11.7909317088332,7.22454528711127
5.351858133476067,8.24564690087386,4.01272,1.7639237940361272,10.466070363074957,3.713572066704308,675.010809200861,-1.8449155705491473,6.220590170099739,8.940367233305174,3.6621797752808987,1.9061682732655225,11.52247967777504,4.948759890378168,827.82432004764,-1.8556308579861702,152.813510846779,0.891973314472748,5.72726231924619,4.83528900477344
7.013915474810528,8.790421306897867,3.3898957470010904,2.6785642506997864,12.536882452240109,6.411818267709897,668.47672365869,-1.8549059188552366,6.975413927455952,8.860641041773876,3.5154865688487584,2.954603336794531,12.916106441246543,6.70808408385307,833.096537939406,-1.843624858848997,164.619814280716,4.62993982948773,18.1941076133647,13.5641677838769
6.945051063725834,8.937349848267392,3.211248310387985,2.3057826057924995,11.80558015344853,5.605802066295998,678.635806223387,-1.856563166426732,7.371489295214277,9.76249985923515,3.2450690033783784,2.6713490870204413,12.824709080526384,7.382746449738912,818.645160920484,-1.855466974702011,140.009354697097,4.42743681140339,13.4594631143581,9.03202630295469
7.5480289699350145,10.0841827875855,3.159949023709902,2.618116346433694,12.91738876670544,7.432483807917119,675.975635248206,-1.8541220210256506,7.665753431861699,10.216544931319138,3.148353024691358,2.7792940869912424,13.162518269461208,8.034631032923107,837.780561869854,-1.8521371625180139,161.804926621648,2.39777174339045,15.1076463366673,12.7098745932769
6.3818160174060985,8.193123721512068,3.5577166315789475,2.417017079324407,11.795393970369123,5.247024072160486,672.005698032814,-1.8547132113819116,6.849066282633458,9.001222992395064,3.4616979328165374,2.731962276462394,12.570806032821068,6.8001700683022,821.506269681559,-1.848638565919897,149.500571648745,4.15064013168859,14.3630039223875,10.2123637906989
6.206575926724928,8.185071477532283,3.695685878962536,1.911924253813738,11.204741320667946,4.110873864173311,669.763338763516,-1.8475818647415043,6.559615237493242,9.066008001086264,3.5885813308687617,2.2950729912180434,12.081534973595048,5.820082930352362,827.601592957854,-1.8460235549489716,157.838254194339,3.15906446945763,8.92516043539622,5.76609596593859
4.762173934797756,5.697093486505405,3.541297297297297,2.5560339938035854,7.8567067930958405,1.3862943611198906,700.061924988193,-1.8601969000125762,6.208590026096629,8.316055720364643,3.876177808988764,2.8162282206426292,11.973345820988902,5.53338948872752,816.061829709029,-1.8413019646196922,115.999904720836,3.82907589500122,15.7136912796166,11.8846153846154
5.493061443340548,6.658011045870748,3.988342105263158,3.080406300642412,10.9033470758296,4.276666119016055,669.405700168381,-1.8216539459359828,6.186208623900494,7.791935956938058,3.827809749303621,3.290736917522151,11.992805164886171,5.886104031450156,843.103474164425,-1.828877196645852,173.697773996044,5.09540727748346,25.8626519227361,20.7672446452526
6.878326468291325,9.337325383730672,3.3610240896358543,1.9752001852989034,11.905967053079335,5.3981627015177525,697.056719123254,-1.8515412919487073,6.7650389767805414,9.107532151994501,3.580790346907994,2.375370211883232,12.486949112293342,6.1779441140506,817.538390996222,-1.8332549389231516,120.481671872968,3.54693161821632,9.75499407575549,6.20806245753918
4.9344739331306915,6.577861357721047,3.8364638554216866,1.99036453278856,8.464846711044029,2.302585092994046,704.843171061008,-1.8504980893810294,5.736572297479192,7.393263094763838,3.804433653846154,2.1932293683434856,10.500756892202675,2.9444389791664403,818.26182790201,-1.853174469240161,113.418656841003,1.64591385078236,7.96411485113243,6.31820100035007
5.680172609017068,7.739359202689098,3.9402899082568807,2.5511650047688725,10.94641093534365,4.653960350157523,674.405696061521,-1.830846487814816,6.0063531596017325,8.236685322712457,3.869569905956113,2.67499630991882,11.731996735794215,5.700443573390687,819.549326844494,-1.8369413008212738,145.143630782973,1.69026347378747,13.5122962879407,11.8220328141532
5.950642552587727,7.950149887652018,3.8646783972125434,2.480787740445875,11.553981032210253,5.2574953720277815,666.655702427155,-1.829335797473354,6.037870919922137,8.40737832540903,3.8823155688622752,2.685287380352894,12.065303696293757,6.023447592961033,817.461828559108,-1.8295181319543488,150.806126131954,2.71173972393266,13.662414464698,10.9506747407653
2.302585092994046,2.6390573296152584,4.3908000000000005,2.1571646008996557,4.110873864173311,0,608.749499989733,-1.8166652556708895,4.189654742026425,4.804021044733257,4.291802083333334,2.7541425365238106,7.903596289614301,1.6094379124341003,852.249299985626,-1.8494906761914374,243.499799995893,7.06098011678616,14.7075664621677,7.64658634538153
2.833213344056216,4.3694478524670215,4.93907,1.6620816459195222,5.3230099791384085,0.6931471805599453,608.749499989733,-1.860316912018441,4.2626798770413155,5.351858133476067,4.380802040816326,2.5501417878879282,8.65591111072806,2.70805020110221,852.249299985626,-1.8176168933995134,243.499799995893,7.53864953333038,11.8089198036007,4.27027027027027
1.6094379124341003,2.0794415416798357,2.63775,1.6691571471357232,0,0,608.749499989733,-1.8804362697676353,4.477336814478207,5.303304908059076,4.489271875,2.4794100278432363,9.394160804893874,2.6390573296152584,852.249299985626,-1.8046165160662317,243.499799995893,6.62652917440594,10.9342214820983,4.30769230769231
2.833213344056216,3.332204510175204,3.802506666666667,2.0255574904168165,4.634728988229636,0,608.749499989733,-1.851372335862133,4.787491742782046,5.521460917862246,4.519786734693877,3.631936645802949,10.349262524047791,3.8918202981106265,852.249299985626,-1.790935439092144,243.499799995893,30.2055880222508,36.7859237536657,6.58033573141487
2.6390573296152584,3.58351893845611,4.077185714285714,1.7091451353947575,3.6635616461296463,0,608.749499989733,-1.8615735250243215,4.454347296253507,5.375278407684165,4.015578260869566,2.2700619012884857,8.513787398281405,1.3862943611198906,852.249299985626,-1.841882440665544,243.499799995893,4.15576301615799,8.68,4.52423698384201
2.3978952727983707,2.9444389791664403,3.7607666666666666,2.151762203259462,2.1972245773362196,0,669.624449988706,-1.7554176450685404,4.31748811353631,5.298317366548036,4.465607272727273,2.6880875610046644,9.057771773331575,2.0794415416798357,852.249299985626,-1.8096462237555981,182.62484999692,6.10352941176471,13.7035294117647,7.6
2.8903717578961645,3.7612001156935624,4.79863,1.7693612580244404,5.556828061699537,0,608.749499989733,-1.8249645341198815,4.820281565605037,5.6131281063880705,4.159851546391753,3.340695565225422,9.745839095947058,2.8903717578961645,852.249299985626,-1.8348482739891645,243.499799995893,22.3716571782995,27.2387617765814,4.86710459828196
1.6094379124341003,2.3978952727983707,4.375025,1.3217558399823195,2.1972245773362196,0,608.749499989733,-1.8742985820285352,4.718498871295094,5.634789603169249,4.297580487804878,3.045329642065616,9.849400886632361,2.833213344056216,852.249299985626,-1.8194380475195668,243.499799995893,17.2669581346052,20.0169581346052,2.75
2.833213344056216,3.1354942159291497,4.2447923076923075,2.119060298251378,3.367295829986474,0.6931471805599453,608.749499989733,-1.8568708368600624,4.836281906951478,5.645446897643238,4.354733333333333,3.0386055937820564,10.610882746361275,3.5553480614894135,852.249299985626,-1.7972111031906604,243.499799995893,12.5528007678133,19.8761131482452,7.32331238043181
2.302585092994046,3.1780538303479458,5.232275,1.6796421711073481,3.9512437185814275,0,608.749499989733,-1.8643495787304738,3.6888794541139363,4.343805421853684,4.362145833333333,2.4919511874056828,7.5745584842024805,0.6931471805599453,852.249299985626,-1.8234905111724784,243.499799995893,6.72119654124796,11.0848329048843,4.36363636363636
3.6635616461296463,4.51085950651685,4.810352,2.137399275752162,7.717796211013582,2.0794415416798357,608.749499989733,-1.8139199395513022,5.043425116919247,6.045005314036012,4.298638333333333,2.940948432558842,10.836891022686792,4.007333185232471,852.249299985626,-1.809945087198999,243.499799995893,10.4564335725421,17.9337952270978,7.47736165455562
2.3978952727983707,3.044522437723423,4.2877,1.7227665977411035,4.143134726391533,0,608.749499989733,-1.8366242422555168,4.663439094112067,6.0112671744041615,4.324153658536585,2.2745357891841462,9.784197131344804,3.044522437723423,852.249299985626,-1.8122316698614955,243.499799995893,4.12340425531915,8.72340425531915,4.6
3.1780538303479458,3.9889840465642745,4.764385714285714,1.9406411407477178,6.679599185844383,1.0986122886681098,608.749499989733,-1.8300652724222608,4.700480365792417,5.424950017481403,4.405692771084337,2.9341319052564443,9.957312639231036,2.6390573296152584,852.249299985626,-1.8113373338232808,243.499799995893,11.8419574370488,17.8051713770295,5.96321393998064
2.4849066497880004,3.4339872044851463,4.1383375,1.8458266904983303,3.2188758248682006,0,608.749499989733,-1.870199338959217,4.941642422609304,5.814130531825066,4.280897196261682,3.130131740318167,10.377918865109015,2.772588722239781,852.249299985626,-1.8027256148068547,243.499799995893,16.5436598329537,21.876993166287,5.33333333333333
2.995732273553991,4.174387269895637,4.1549700000000005,1.858898772065684,4.90527477843843,0,608.749499989733,-1.8480983836795393,4.867534450455582,6.040254711277414,4.304831372549019,2.6299604135532637,10.029503273118987,3.5553480614894135,852.249299985626,-1.8138083272104977,243.499799995893,7.45655403308057,12.8732206997472,5.41666666666667
3.7612001156935624,4.61512051684126,4.264903448275862,2.28060618627527,7.637716432664798,0.6931471805599453,608.749499989733,-1.841912110571869,4.7535901911063645,5.755742213586912,4.2452,2.7114309559906573,10.336016443526942,3.4657359027997265,852.249299985626,-1.8058526904996188,243.499799995893,5.26818844563425,14.0507971412864,8.78260869565217
1.9459101490553132,2.9444389791664403,4.6991,1.5015240486810364,3.6888794541139363,0.6931471805599453,608.749499989733,-1.7546566521456692,4.51085950651685,5.929589143389895,4.356121212121212,2.3328754420018583,9.462654300590172,2.4849066497880004,852.249299985626,-1.81479538920647,243.499799995893,5.81901309827828,9.30753768844221,3.48852459016393
2.8903717578961645,3.8066624897703196,4.65874,1.6964492894237293,5.293304824724492,0,608.749499989733,-1.8595834084366445,4.709530201312334,5.634789603169249,4.327343529411765,2.7032025461796447,9.886799071249893,2.70805020110221,852.249299985626,-1.8006635888784945,243.499799995893,9.47291568535092,13.9274611398964,4.45454545454545
2.70805020110221,3.784189633918261,3.96913,1.4101998819734456,3.8066624897703196,0,608.749499989733,-1.8385906833902363,4.941642422609304,5.855071922202427,4.288277884615384,2.6572609440644195,10.273843483530724,3.5263605246161616,852.249299985626,-1.8094344526655395,243.499799995893,10.1604101491221,13.2571843426705,3.09677419354839
3.295836866004329,4.07753744390572,4.7595846153846155,2.2073427075018035,6.20050917404269,0,608.749499989733,-1.8584823815874336,4.543294782270004,5.313205979041787,4.361323287671233,3.4841433919479914,9.401291255468191,2.9444389791664403,852.249299985626,-1.8116971533378858,243.499799995893,23.5029690177746,31.5944944415034,8.09152542372881
3.4339872044851463,4.007333185232471,4.804966666666667,1.8137383759468297,5.771441123130016,0,608.749499989733,-1.8088280347992463,4.90527477843843,6.018593214496234,4.315513793103448,2.3724055881977626,9.948938815440046,3.367295829986474,852.249299985626,-1.8234791704237479,243.499799995893,4.58982344836425,9.72315678169759,5.13333333333333
1.3862943611198906,2.3978952727983707,4.4774,1.5404450409471495,2.4849066497880004,0,608.749499989733,-1.971029554753421,3.9889840465642745,4.477336814478207,3.963925,3.0231312477421075,7.4821189235521155,0,852.249299985626,-1.823156665674439,243.499799995893,15.8888888888889,19.5555555555556,3.66666666666667
3.1354942159291497,4.31748811353631,5.06055,2.1400661634962708,6.054439346269371,0,608.749499989733,-1.7949126417163968,5.0238805208462765,6.133398042996649,4.439858823529412,2.8957232981168253,10.583726782795289,4.143134726391533,852.249299985626,-1.8073486616388663,243.499799995893,9.59658593522031,17.0965859352203,7.5
2.5649493574615367,2.9444389791664403,4.529218181818182,2.5681099163503736,4.59511985013459,0,608.749499989733,-1.7805731891635028,4.74493212836325,5.739792912179234,4.178267415730337,2.678553680658135,9.596486735697948,2.302585092994046,852.249299985626,-1.8226689783555885,243.499799995893,1.52286157745596,13.5640138408304,12.0411522633745
1.6094379124341003,2.302585092994046,4.14595,1.6567840330312984,3.044522437723423,0,608.749499989733,-1.8766896973868081,4.532599493153256,5.2574953720277815,4.208530555555556,2.8572787217365705,9.093469420244768,2.302585092994046,852.249299985626,-1.8130668478671603,243.499799995893,12.1716496162556,16.4140738586798,4.24242424242424
6.481577129276431,8.838986793496787,3.5158009523809524,2.258614984220155,11.530264275246719,5.220355825078324,731.780648935296,-1.8568055335475597,7.182352111885263,10.194999780568262,3.3637126607319487,2.5495298246532108,12.628129348731258,7.3777589082278725,819.600889302142,-1.8510465039792867,87.8202403668454,3.23125798930225,11.8010836135791,8.56982562427682
7.348587530927593,9.759963542450086,3.3613952919020718,3.099320477440245,12.686883293023065,6.415096959171596,675.358820278651,-1.847261673052695,7.520776415062797,10.00622462998724,3.3662553680981593,3.38723557056665,13.053602621833537,7.3987862754199485,824.652471507871,-1.8468192312614296,149.293651229221,7.40118369243914,28.5840560890061,21.182872396567
6.455198563340122,9.077722847361343,3.6192224899598395,1.8946028656156608,11.678905896551063,5.1298987149230735,692.436931251155,-1.8531895312112545,6.9957661563048505,10.161303025381615,3.533010312862109,2.574085246943147,12.663000533662387,7.348587530927593,823.972537497103,-1.8541457729051118,131.535606245948,6.46940376481663,12.1193107382708,5.6499069734542
5.6240175061873385,8.066521490469993,3.728610119047619,1.9155289395795734,10.085225605791667,2.70805020110221,746.099387174275,-1.8599599414543326,7.7651449029361315,11.47421582119874,2.984313820078227,2.195462723454032,12.652222138690846,6.461468176353717,824.991657279972,-1.8671024047089815,78.8922701056973,2.19362764830578,7.98415727544135,5.79052962713556
6.352629396319567,7.428927194802272,3.5686712598425196,3.4508414650113743,11.010415172807951,2.995732273553991,680.015066454137,-1.8858353063834896,6.834108738813838,8.216898580913613,3.5107936863543787,3.204656623467396,12.127754283650875,5.117993812416755,830.115389594389,-1.8823923248697454,150.100323140252,-6.87987459226777,23.6470353497181,30.5269099419859
4.795790545596741,5.7745515455444085,4.133454022988506,2.308197091042857,9.311090275076326,2.3978952727983707,683.624438489497,-1.8321308657776114,4.762173934797756,5.968707559985366,4.584086419753087,2.5457199557049255,10.798554647958657,3.713572066704308,821.811824986139,-1.8069818512545262,138.187386496643,2.69612820116531,11.7524059492563,9.05627774809103
5.25227342804663,6.395261598115449,3.861474675324675,2.3129555946432716,9.960670966063581,3.332204510175204,682.905689079858,-1.839574016759462,4.709530201312334,5.720311776607412,4.225862068965517,2.38042757975798,10.810515517131098,3.6109179126442243,824.811822522023,-1.7962095036444146,141.906133442165,0.705279192814077,9.80952380952381,9.10424461670973
5.049856007249537,6.46302945692067,3.891065420560748,1.9938839542622862,8.847216104357543,1.9459101490553132,688.343184613647,-1.857937924285345,5.220355825078324,6.253828811575473,4.036268461538461,2.4657162794687038,10.387332447970344,3.091042453358316,823.811823343395,-1.8293858111340875,135.468638729748,4.42790890097733,10.7719111111111,6.34400221013378
4.219507705176107,5.572154032177765,4.3194083333333335,1.8722387390481872,7.853993087224244,1.6094379124341003,687.843185024333,-1.867439255889117,3.828641396489095,4.770684624465665,4.4844333333333335,1.9459101490553132,8.629807335785372,0.6931471805599453,817.374328630978,-1.8221464019585236,129.531143606645,0.497161726550829,6,5.50283827344917
5.641907070938114,6.957497370876951,4.251475813953489,2.6921418763632454,11.622721130793112,4.770684624465665,697.624426990287,-1.8081784455883032,5.159055299214529,6.226536669287466,4.123276,2.3947730642234824,11.843243086457699,3.1780538303479458,830.593067773466,-1.842477174465124,132.968640783178,-3.79755389985191,9.96570926494578,13.7632631647977
5.204006687076795,6.51471269087253,4.197761,2.711698741175103,9.94515718770752,3.2188758248682006,684.124438078811,-1.8472754717192041,4.962844630259907,5.802118375377063,4.166681176470588,2.7533837424037286,10.52891783292566,1.791759469228055,812.374332737839,-1.8415681518497975,128.249894659028,0.640824112451861,14.695652173913,14.0548280614612
4.499809670330265,5.3230099791384085,4.288042372881356,2.267029281222338,8.139148678884066,1.0986122886681098,682.124439721555,-1.8350528301404618,4.406719247264253,5.389071729816501,4.329994736842106,2.3991640617868653,9.612198984490236,2.1972245773362196,820.374326166862,-1.8284910497184954,138.249886445307,1.36327683142537,10.0139655366595,8.65068870523416
4.02535169073515,5.3981627015177525,4.4962,1.6977069701605827,7.501082124259871,1.0986122886681098,685.124437257439,-1.8178550197701833,3.6635616461296463,4.700480365792417,4.352880952380953,2.238575601273308,8.374938143835367,0,823.811823343395,-1.8427905208244897,138.687386085957,3.91855111592059,8.37996096291477,4.46140984699418
4.859812404361672,5.8916442118257715,4.1439034090909095,2.5875044200988047,9.033603193476129,2.0794415416798357,687.843185024333,-1.8387992040143788,4.897839799950911,5.971261839790462,4.344249484536083,2.7971699277255384,10.532202872936685,3.367295829986474,825.811821700651,-1.8181630363714518,137.968636676318,3.10162545829837,15.3981730252552,12.2965475669569
5.181783550292085,6.6052979209482015,4.313008653846154,2.3481302955559604,10.199993083535142,3.5553480614894135,686.62443602538,-1.839019260829074,4.787491742782046,6.095824562432225,4.448582666666667,2.517719649939443,10.649962207136612,3.258096538021482,856.249296700138,-1.8132243998418303,169.624860674757,1.934304277506,11.4002874022034,9.46598312469742
3.7612001156935624,4.770684624465665,4.86138695652174,1.9713244774778809,7.577633832602728,0,645.186970060987,-1.8398835423779074,3.8918202981106265,4.787491742782046,4.876824137931035,2.5466200033396325,8.948585921534317,2.0794415416798357,820.374326166862,-1.8084251057758367,175.187356105875,5.58370870870871,11.7638888888889,6.18018018018018
5.393627546352362,6.680854678790215,3.9388024691358026,2.209469599502445,10.33543229344867,3.8066624897703196,691.62443191852,-1.84356426275005,5.43372200355424,6.60934924316738,4.167920467836257,2.6149289162212286,11.450368978303967,4.736198448394496,826.811820879279,-1.8192741610947558,135.187388960759,4.5553622004959,12.6662448950371,8.11088269454123
4.51085950651685,5.860786223465865,4.343616,1.8204724081281751,8.69851424787661,2.3978952727983707,685.843186667077,-1.8514074767023398,4.634728988229636,5.713732805509369,4.254020588235294,2.528223563072181,9.912100355634351,2.3978952727983707,823.811823343395,-1.827628256429562,137.968636676318,6.3564506460212,11.531225420796,5.17477477477478
4.07753744390572,6.0014148779611505,4.57029696969697,1.73658448386278,7.986164860332727,1.0986122886681098,673.124447113904,-1.8482149566337749,4.634728988229636,5.823045895483019,4.388945588235294,2.175239360642838,9.6445872815098,1.9459101490553132,852.030550165301,-1.8316540720173136,178.906103051397,3.12637502268747,7.80429227105103,4.67791724836356
4.8283137373023015,5.948034989180646,4.071841558441559,2.2831883930053776,8.811503250158239,1.6094379124341003,687.843185024333,-1.8525985646618621,5.493061443340548,6.904750769961838,4.039576436781609,2.35763027988118,10.903641377417275,3.258096538021482,856.030546879813,-1.8446937422395044,168.18736185548,0.757981519404252,9.5658835753567,8.80790205595245
3.9512437185814275,4.8283137373023015,4.262069444444444,1.9209342634102742,6.525029657843462,0,688.843184202961,-1.85438391909993,3.6888794541139363,4.820281565605037,4.186273076923077,1.9189724933235044,7.734996194022781,0.6931471805599453,822.811824164767,-1.8304359892252864,133.968639961806,-0.0133805305971677,5.81395348837209,5.82733401896926
5.389071729816501,6.618738983517219,4.051368292682927,2.489148986354602,10.409190075603348,3.4657359027997265,681.90568990123,-1.8401504836489386,5.356586274672012,6.618738983517219,4.281312962962963,2.7909066507380857,11.628510531305272,4.584967478670572,817.374328630978,-1.8016525682698112,135.468638729748,4.24477151787632,15.2957876940571,11.0510161761808
4.2626798770413155,5.455321115357702,4.355822857142857,1.8357225578635643,7.71244383427499,0.6931471805599453,691.343182149531,-1.8464359141443951,4.189654742026425,5.10594547390058,4.708165384615385,2.348247811299283,9.748528212497986,2.0794415416798357,868.249286843672,-1.8173988792507745,176.906104694142,4.19755041149981,9.4672131147541,5.26966270325429
3.58351893845611,4.290459441148391,4.575090909090909,2.6455298441208766,6.679599185844383,0.6931471805599453,726.061903632518,-1.8292475670829655,3.912023005428146,4.564348191467836,4.306534375,2.313544554940842,8.258681496264236,0,808.593085843652,-1.857063851197126,82.5311822111337,-3.98071172248804,9.11019736842105,13.0909090909091
3.970291913552122,4.820281565605037,4.440792857142857,2.2724322807947477,7.912056888179006,0.6931471805599453,689.843183381589,-1.8482629693322838,4.02535169073515,4.770684624465665,4.315802777777778,2.343387828782873,8.626406276389554,0,824.811822522023,-1.84848115424655,134.968639140434,0.713493567189079,9.41646605681271,8.70297248962363
3.871201010907891,4.672828834461906,4.23623,2.4505945047992217,6.175867270105761,1.3862943611198906,687.343185435019,-1.8414870053284385,4.127134385045092,5.0106352940962555,4.968833333333333,2.7331298854992347,8.724207360800564,2.5649493574615367,833.811815129674,-1.7799857178271774,146.468629694655,3.78571428571429,14.3809523809524,10.5952380952381
4.382026634673881,5.5254529391317835,4.399057777777778,2.005527800856238,7.872073979866873,0.6931471805599453,686.124436436067,-1.8532333456112233,4.31748811353631,5.187385805840755,4.434277272727273,2.2803893606022614,9.136586183387521,1.3862943611198906,816.37432945235,-1.8459875119323605,130.249893016284,2.35047337486362,8.78048780487805,6.43001443001443
4.867534450455582,5.799092654460526,4.026638043478261,2.418030444699305,8.845777255188445,1.9459101490553132,695.843178453356,-1.8356439152885442,4.983606621708336,5.823045895483019,4.188707142857143,2.9101558998741988,10.427594586608032,2.6390573296152584,821.811824986139,-1.807854079731896,125.968646532783,7.13592884177468,17.3596606126957,10.2237317709211
4.941642422609304,5.545177444479562,4.170870297029703,3.2657904391556314,9.657650950674242,2.0794415416798357,685.124437257439,-1.821207828061517,5.056245805348308,6.003887067106539,4.171278225806452,2.8118218680707883,10.630238740509851,3.713572066704308,826.811820879279,-1.8264480490214134,141.68738362184,-9.56060607534968,15.6402068810434,25.2008129563931
4.394449154672439,4.912654885736052,4.594069811320755,3.485704857037351,9.015541293671115,2.9444389791664403,727.061902811146,-1.8120336498495206,5.0106352940962555,5.857933154483459,4.3907528846153845,3.180869835538994,10.569725916538856,3.6109179126442243,821.811824986139,-1.8219320410813258,94.7499221749932,-8.57774999028754,23.0676793725933,31.6454293628809
3.6109179126442243,4.23410650459726,4.490072727272727,2.4358504927988047,5.924255797414532,0,743.499389309842,-1.8354283807776492,3.295836866004329,3.6109179126442243,4.8272315789473685,3.409807350140501,7.5953872788539725,0.6931471805599453,818.374327809606,-1.8019559880477185,74.8749384997639,18.8338823110478,29.2594142259414,10.4255319148936
5.0238805208462765,5.616771097666572,3.981228318584071,3.207128157821466,9.356084386028888,2.5649493574615367,688.124434793322,-1.837451085668899,3.713572066704308,4.30406509320417,4.4037375,2.682846346738922,9.69818391935025,1.3862943611198906,820.374326166862,-1.8240766392909633,132.24989137354,-10.0813600176866,13.6266666666667,23.7080266843533
3.713572066704308,4.919980925828125,4.50488,1.882397397073329,6.169610732491456,0.6931471805599453,698.770259382465,-1.8971440913815325,3.4965075614664802,4.418840607796598,4.341675,1.8144670201004716,6.9726062513017535,0.6931471805599453,825.811821700651,-1.9044257138497038,127.041562318186,-0.431431084437095,5.13780397936625,5.56923506380334
4.976733742420574,5.820082930352362,4.354180392156863,2.591093558606621,9.799015530939418,2.9444389791664403,664.811953941559,-1.8284622509598383,4.2626798770413155,4.882801922586371,4.6844283018867925,3.2404593965353734,10.352203702638608,2.3978952727983707,826.811820879279,-1.7922288448914847,161.99986693772,12.2010980825519,24.5454545454545,12.3443564629027
3.5263605246161616,3.8066624897703196,3.6925117647058823,3.3065636804519616,4.762173934797756,0.6931471805599453,642.186972525103,-1.8666462002786488,4.795790545596741,5.459585514144159,4.567370786516854,3.439765340746145,10.180096038519288,3.5263605246161616,821.37432534549,-1.7967504162453776,179.187352820387,3.88845778790708,30.1796407185629,26.2911829306558
3.4011973816621555,4.499809670330265,4.4524888888888885,1.7129169599922216,5.147494476813453,0.6931471805599453,674.405696061521,-1.8631049491781755,4.174387269895637,5.37989735354046,4.442975,1.9500095275426879,7.932721027481948,1.0986122886681098,831.811816772418,-1.819150105907303,157.406120710898,1.48364176507439,6.02875454702927,4.54511278195489
